,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Ticker,Industry,roce_rank,ticker,coef,r_squared,std,coef_rank,std_rank,average_score,final_score
702,11241,PSTG,Return on Capital Employed,-0.5022,-0.6351,-0.3092,-0.3881,-0.2487,-0.1212,-0.0964,-0.116,-0.0421,0.0538,0.0428,PSTG,Information Technology,616.0,PSTG,0.06741575757896812,0.8776139593497772,0.20669817028701537,9.0,866.0,106.55,219.0
703,11257,PVH,Return on Capital Employed,0.0563,0.0834,0.0837,0.0639,0.0901,0.0502,-0.1001,0.1121,0.0523,0.1119,,PVH,Consumer Discretionary,359.0,PVH,0.0,0.001047706779892077,0.057652472626939434,387.5,529.0,133.39166666666668,374.0
704,11273,PWR,Return on Capital Employed,0.0887,0.1038,0.0773,0.0745,0.0934,0.1045,0.0974,0.0708,0.0803,0.1044,,PWR,Industrials,382.0,PWR,0.0,0.001144415836511481,0.012401326541947035,387.5,87.0,113.59166666666668,266.0
705,11289,QCOM,Return on Capital Employed,0.2165,0.1475,0.1583,0.0644,0.0597,0.3375,0.2348,0.3699,0.4156,0.1939,,QCOM,Information Technology,161.0,QCOM,0.021335151516150393,0.279374558747139,0.11593892745751964,57.0,770.0,65.05,97.0
706,11305,QDEL,Return on Capital Employed,-0.0222,0.0073,-0.0125,0.0118,0.1356,0.1172,0.6844,0.43,0.1034,0.0114,,QDEL,Health Care,798.0,QDEL,0.03143636363784253,0.16912987933038093,0.21955792037637814,36.0,871.0,129.95000000000002,348.0
707,11321,QGEN,Return on Capital Employed,0.0391,0.0434,0.024,0.0348,0.0614,-0.0008,0.0425,0.147,0.1075,0.096,,QGEN,Health Care,419.0,QGEN,0.009313333333773568,0.4027655945480819,0.04215081138009089,131.0,404.0,86.11666666666667,149.0
708,11337,QRVO,Return on Capital Employed,0.0426,0.0187,0.0033,0.0141,0.0129,0.0253,0.0756,0.135,0.1821,0.0315,0.0268,QRVO,Information Technology,717.0,QRVO,0.011510909091452155,0.3416602773843238,0.05656390103237222,107.0,520.0,117.31666666666666,286.0
709,11353,QS,Return on Capital Employed,,,,,-0.2142,-0.3098,-1.0235,-0.0264,-0.2866,-0.3064,,QS,Consumer Discretionary,924.0,QS,,,0.31186307759442555,,888.0,,
710,11369,RBC,Return on Capital Employed,0.1451,0.1025,0.1118,0.1227,0.1242,0.1234,0.0832,0.0236,0.0654,0.0777,,RBC,Industrials,498.0,RBC,-0.008646060606464362,0.5316570922873116,0.03405880796504775,653.0,327.0,185.86666666666667,622.0
711,11385,RCM,Return on Capital Employed,-0.6989,-0.5955,1.0662,-0.1101,-0.1358,0.0558,0.1362,0.1136,0.0006,0.0321,,RCM,Health Care,715.5,RCM,0.0,0.07097052443167862,0.45212644204912406,387.5,913.0,188.24166666666667,631.0
712,11401,REG,Return on Capital Employed,0.073,0.0855,0.0843,0.0291,0.0355,0.0345,0.019,0.0483,0.0597,0.0644,,REG,Real Estate,560.0,REG,0.0,0.13328034978894343,0.022377446234992947,387.5,190.0,136.54166666666666,398.0
713,11417,REGN,Return on Capital Employed,0.2501,0.2556,0.2231,0.2698,0.2487,0.189,0.2694,0.4268,0.1939,0.1441,,REGN,Health Care,253.0,REGN,0.0,0.01094700852736119,0.07125959935335027,387.5,627.0,127.69166666666668,340.0
714,11433,RJF,Return on Capital Employed,0.0467,0.0436,0.0378,0.0376,0.0479,0.0484,0.0302,0.0405,0.0335,0.0501,,RJF,Financials,636.0,RJF,0.0,0.017018167111691018,0.006445160975491611,387.5,27.0,135.99166666666667,393.0
715,11449,RL,Return on Capital Employed,0.218,0.2041,0.1143,-0.0206,0.1114,0.1272,0.0663,-0.0042,0.1479,0.1383,0.1596,RL,Consumer Discretionary,272.0,RL,0.0,0.11198567947559646,0.07421547075913486,387.5,645.0,130.49166666666667,353.0
716,11465,RRC,Return on Capital Employed,0.1501,-0.1353,-0.0599,0.0253,-0.1755,-0.3349,-0.1012,0.1092,0.2878,0.1849,,RRC,Energy,172.0,RRC,0.0,0.11888330266056268,0.18082045376560696,387.5,844.0,130.4416666666667,352.0
717,11481,RRX,Return on Capital Employed,0.0437,0.0636,0.0873,0.0893,0.087,0.0912,0.0755,0.039,0.075,0.0306,,RRX,Industrials,724.5,RRX,0.0,0.06498744817081781,0.02163283615247894,387.5,183.0,152.64166666666668,482.0
718,11497,RTX,Return on Capital Employed,0.1369,0.1625,0.1149,0.1145,0.0869,0.0898,-0.0078,0.0474,0.0599,0.0461,,RTX,Industrials,648.0,RTX,-0.013556969697612546,0.6691592268810782,0.04760196319480952,702.0,449.0,215.95000000000002,734.0
719,11513,RYN,Return on Capital Employed,0.0636,0.0354,0.0964,0.0734,0.0587,0.0383,0.0228,0.0793,0.0413,0.0647,,RYN,Real Estate,558.5,RYN,0.0,0.027757924379751553,0.021575933351769515,387.5,181.0,135.94166666666666,392.0
720,11529,HOOD,Return on Capital Employed,,,,,,-0.124,0.0064,-0.4938,-0.1416,-0.0751,,HOOD,Financials,880.0,HOOD,,,0.1719279197803545,,839.0,,
721,11545,RBA,Return on Capital Employed,0.1546,0.2157,0.0998,0.0709,0.1222,0.1342,0.1476,0.0697,0.2242,0.0475,,RBA,Industrials,645.0,RBA,0.0,0.06248242928336045,0.056604084658264726,387.5,521.0,161.59166666666667,521.0
722,11561,RBLX,Return on Capital Employed,,,,,-0.4563,-0.2693,-0.4269,-0.2076,-0.3077,-0.3565,,RBLX,Communication Services,927.0,RBLX,,,0.08648700127122508,,686.0,,
723,11577,REXR,Return on Capital Employed,0.0128,0.0169,0.0387,0.04,0.033,0.0256,0.0231,0.0267,0.0291,0.0381,,REXR,Real Estate,685.0,REXR,0.0,0.14948661519845463,0.008779635527742595,387.5,48.0,141.94166666666666,430.0
724,11593,REYN,Return on Capital Employed,,,,0.3954,0.112,0.1348,0.1366,0.1104,0.0934,0.1248,,REYN,Consumer Staples,317.0,REYN,,,0.09784232213106964,,725.0,,
725,11609,RGA,Return on Capital Employed,0.1092,0.0951,0.1072,0.0981,0.0828,0.0171,0.0086,0.0089,0.0107,0.0146,,RGA,Financials,788.5,RGA,-0.013744848485494808,0.8113619062112581,0.04382880445551761,703.0,415.0,228.48333333333335,769.0
726,11625,RGEN,Return on Capital Employed,-0.147,0.1056,0.0577,0.1438,2.9293,0.0262,0.045,0.0838,0.1039,0.0278,,RGEN,Health Care,743.0,RGEN,0.0,0.0009161196186913134,0.8671253305606981,387.5,921.0,191.39166666666668,647.0
727,11641,RH,Return on Capital Employed,0.1403,0.1134,0.024,0.0591,0.2599,0.2416,0.2244,0.1981,0.1245,0.1204,,RH,Consumer Discretionary,332.0,RH,0.0,0.08499571942572415,0.0744400167920454,387.5,647.0,136.59166666666667,399.5
728,11657,RHI,Return on Capital Employed,0.4857,0.5547,0.5046,0.4623,0.546,0.4563,0.2792,0.5044,0.513,0.3247,,RHI,Industrials,47.0,RHI,-0.014429696970407713,0.22991965298760486,0.08643629388167913,713.0,685.0,169.66666666666669,548.0
729,11673,RITM,Return on Capital Employed,0.0997,0.0405,0.054,0.0754,0.0509,0.035,-0.0227,0.0363,0.0634,0.0619,,RITM,Financials,569.0,RITM,0.0,0.10981198176927631,0.03039461136451657,387.5,277.0,141.79166666666669,429.0
730,11689,RIVN,Return on Capital Employed,,,,,,-0.1601,-0.2531,-0.2221,-0.43,-0.3601,,RIVN,Consumer Discretionary,928.0,RIVN,,,0.09719980246893509,,723.0,,
731,11705,RKT,Return on Capital Employed,,,,,0.0748,0.0593,0.27,0.2059,0.0544,0.0174,,RKT,Financials,780.5,RKT,,,0.091463338131856,,702.0,,
732,11721,RLI,Return on Capital Employed,0.198,0.2097,0.1692,0.0918,0.0785,0.0683,0.0507,0.0788,0.165,0.1606,,RLI,Financials,215.0,RLI,0.0,0.14711927793760948,0.05604994558427332,387.5,514.0,118.24166666666667,291.0
733,11737,RMD,Return on Capital Employed,0.209,0.2304,0.172,0.1438,0.2153,0.1563,0.1941,0.2378,0.2129,0.1759,0.2198,RMD,Health Care,189.0,RMD,0.0,8.392680073132652e-08,0.0300443422294448,387.5,272.0,103.54166666666669,211.0
734,11753,RNG,Return on Capital Employed,-0.4126,-0.2402,-0.2073,-0.1445,-0.0143,-0.0311,-0.0188,-0.1507,-0.6117,-0.0921,,RNG,Information Technology,885.0,RNG,0.0,0.00792552095075627,0.18132153236722878,387.5,845.0,201.79166666666666,685.0
735,11769,RNR,Return on Capital Employed,0.1338,0.0739,0.0938,-0.0282,0.016,0.0351,0.0298,-0.0022,-0.0321,0.0464,,RNR,Financials,647.0,RNR,-0.011003030303550649,0.39786457944628695,0.050103913020841,680.0,473.0,213.01666666666668,726.0
736,11785,ROK,Return on Capital Employed,0.2217,0.2025,0.166,0.1875,0.2809,0.1952,0.1892,0.1742,0.1366,0.1735,,ROK,Industrials,194.0,ROK,-0.005664848485124272,0.19856794827988067,0.03651410823229837,607.0,359.0,148.63333333333335,469.0
737,11801,RS,Return on Capital Employed,0.0869,0.0878,0.0753,0.0922,0.1264,0.1354,0.0718,0.2292,0.2779,0.1831,,RS,Materials,177.0,RS,0.017659393940230802,0.564360882304104,0.06751873813986752,71.0,608.0,61.116666666666674,80.0
738,11817,RSG,Return on Capital Employed,0.0675,0.0832,0.071,0.0888,0.0902,0.0859,0.0707,0.0838,0.0868,0.1004,,RSG,Industrials,397.0,RSG,0.0019800000000934526,0.341526745447039,0.009731500398191434,204.0,57.0,79.95,133.0
739,11833,RVTY,Return on Capital Employed,0.0573,0.0788,0.0828,0.0662,0.0625,0.052,0.1515,0.101,0.0639,0.0233,,RVTY,Health Care,757.0,RVTY,0.0,0.0015815048346561333,0.03234835544506088,387.5,303.0,161.89166666666668,523.0
740,11849,CRM,Return on Capital Employed,-0.0543,-0.0222,0.0191,0.0111,0.0266,0.0584,0.0208,0.0553,0.0239,0.013,0.065,CRM,Information Technology,791.0,CRM,0.0070927272730616445,0.4159826630985395,0.03158658101156249,153.0,293.0,121.8,304.0
741,11865,HSIC,Return on Capital Employed,0.1619,0.1644,0.1704,0.1633,0.1458,0.143,0.0985,0.1386,0.1178,0.079,,HSIC,Health Care,493.0,HSIC,-0.008657575757980762,0.7281093772285526,0.029142376361580395,654.0,260.0,182.20000000000002,606.0
742,11881,R,Return on Capital Employed,0.0558,0.0623,0.0555,0.0442,0.0471,0.0153,0.0115,0.0755,0.1165,0.0667,,R,Industrials,547.0,R,0.0,0.07550212557584812,0.02835655832431009,387.5,250.0,138.24166666666667,412.0
743,11897,RCL,Return on Capital Employed,0.0801,0.0768,0.1042,0.1268,0.1166,0.1035,-0.1766,-0.1589,-0.0314,0.1207,,RCL,Consumer Discretionary,331.0,RCL,-0.015944242425001726,0.17126561597075862,0.11066130127555886,728.0,752.0,204.16666666666666,696.0
744,11913,RGLD,Return on Capital Employed,0.0302,0.0053,0.0537,-0.0244,0.0562,0.0755,0.133,,0.0833,0.095,,RGLD,Materials,423.5,RGLD,,,0.045067302208974765,,422.0,,
745,11929,ROKU,Return on Capital Employed,,-0.3975,-0.6776,-0.2952,-0.0332,-0.0527,-0.0086,0.0715,-0.1463,-0.234,,ROKU,Communication Services,915.0,ROKU,,,0.2211080781478194,,872.0,,
746,11945,ROL,Return on Capital Employed,0.3947,0.4029,0.4064,0.3989,0.391,0.2012,0.2665,0.3232,0.308,0.2998,,ROL,Industrials,60.0,ROL,-0.01528121212193952,0.4279959550758794,0.06709110522267463,721.0,601.0,168.23333333333332,543.0
747,11961,ROP,Return on Capital Employed,0.1285,0.115,0.0817,0.0989,0.1,0.1536,0.0662,0.0813,0.0612,0.0763,,ROP,Industrials,505.5,ROP,-0.005411515151774375,0.3151359202260787,0.027688338700615465,606.0,240.0,173.65,568.0
748,11977,ROST,Return on Capital Employed,0.4891,0.4975,0.5077,0.5426,0.5087,0.3271,0.0222,0.2476,0.2035,0.2517,,ROST,Consumer Discretionary,97.0,ROST,-0.04386606060817061,0.5733323172452308,0.16639964573279595,799.0,836.0,197.98333333333335,671.0
749,11993,RPM,Return on Capital Employed,0.1427,0.1456,0.1517,0.0878,0.1219,0.113,0.112,0.153,0.1479,0.145,0.1767,RPM,Materials,248.0,RPM,0.0,0.00794463599744355,0.020897282119931287,387.5,176.0,104.64166666666667,213.5
750,12009,RPRX,Return on Capital Employed,,0.0936,0.0983,0.182,0.1938,0.2448,0.0865,0.0811,0.0267,0.1164,,RPRX,Health Care,345.0,RPRX,,,0.06427309788014819,,586.0,,
751,12025,RYAN,Return on Capital Employed,,,,,,0.048,0.0277,0.0277,0.0874,0.0705,,RYAN,Financials,532.0,RYAN,,,0.02363070883405743,,199.0,,
752,12041,SAIA,Return on Capital Employed,0.1543,0.1532,0.121,0.1185,0.1528,0.1306,0.1425,0.2205,0.2476,0.2005,,SAIA,Industrials,151.0,SAIA,0.009841818182268602,0.4606739340106052,0.041649087625060886,124.0,402.0,57.93333333333334,67.5
753,12057,SAIC,Return on Capital Employed,0.2072,0.2923,0.1583,0.1906,0.1872,0.0608,0.1041,0.0879,0.1049,0.1114,0.1781,SAIC,Industrials,360.0,SAIC,-0.017647878788715318,0.5831182334107489,0.06638060032871049,741.0,598.0,201.75,684.0
754,12073,SBAC,Return on Capital Employed,0.0405,0.0221,0.0645,0.063,0.0717,0.0666,0.0439,0.071,0.0938,0.1111,,SBAC,Real Estate,362.0,SBAC,0.006711515151833888,0.6268945911658941,0.02434727089429121,156.0,208.0,75.2,122.0
755,12089,SLB,Return on Capital Employed,0.1467,0.0587,-0.0222,-0.0107,0.0554,-0.227,-0.3347,0.092,0.1514,0.1653,,SLB,Energy,209.0,SLB,0.0,0.0002137946028976101,0.15822301002066672,387.5,830.0,133.4416666666667,375.0
756,12105,SLM,Return on Capital Employed,0.0336,0.2122,0.133,0.1391,0.149,0.0448,-0.6456,-0.5084,-0.3345,-0.5403,,SLM,Financials,935.0,SLM,-0.0888321212163168,0.6426568443254208,0.31827859950050047,809.0,891.0,286.3666666666667,811.0
757,12121,SNDR,Return on Capital Employed,0.1149,0.1077,0.1117,0.0979,0.1216,0.0672,0.0994,0.1708,0.1667,0.0811,,SNDR,Industrials,485.0,SNDR,0.0,0.03863216821073079,0.0313878957561669,387.5,288.0,133.94166666666666,379.0
758,12137,SPGI,Return on Capital Employed,0.0674,0.3422,0.536,0.3974,0.3883,0.3571,0.3546,0.3607,0.0848,0.0686,,SPGI,Financials,535.5,SPGI,0.0,0.1015660889744493,0.15442223576933473,387.5,827.0,165.9416666666667,537.0
759,12153,SRPT,Return on Capital Employed,-0.5325,-1.0652,-0.7899,-0.0351,-0.224,-0.4385,-0.192,-0.1319,-0.2538,-0.1908,,SRPT,Health Care,911.0,SRPT,0.06884787879112476,0.40912782512128143,0.3091633679788082,7.0,887.0,136.73333333333335,402.0
760,12169,AOS,Return on Capital Employed,0.1531,0.2056,0.221,0.2204,0.2477,0.2108,0.1984,0.2674,0.0972,0.3286,,AOS,Industrials,43.0,AOS,0.0,0.07838518408936757,0.059055208068382936,387.5,545.0,102.59166666666668,203.0
761,12185,FOUR,Return on Capital Employed,,,,,-0.0195,-0.0077,-0.0438,-0.0227,0.0472,0.0428,,FOUR,Information Technology,670.0,FOUR,,,0.033986929677287545,,326.0,,
762,12201,NOW,Return on Capital Employed,-0.1654,-0.1547,-0.4345,-0.0737,0.0073,0.0307,0.0366,0.0474,0.0584,0.103,,NOW,Information Technology,389.0,NOW,0.040430909092822084,0.5752862395941838,0.1531082130390137,25.0,823.0,84.63333333333333,145.0
763,12217,S,Return on Capital Employed,,,,,,,-1.8251,-0.2954,-0.1529,-0.2142,-0.1915,S,Information Technology,914.0,S,,,0.6965042677543333,,920.0,,
764,12233,SCI,Return on Capital Employed,0.0507,0.0484,0.0425,0.0473,0.0513,0.0495,0.0602,0.0799,0.065,0.0607,,SCI,Consumer Discretionary,574.0,SCI,0.0026066666667894467,0.5105106499885401,0.010478764240119155,195.0,63.0,96.3,174.0
765,12249,SEB,Return on Capital Employed,0.1818,0.0704,0.1035,0.1052,0.0062,0.0628,0.0573,0.1089,0.0968,0.0263,,SEB,Consumer Staples,752.0,SEB,-0.0077260606064276805,0.22523190203089727,0.04675952951003677,642.0,439.0,214.85000000000002,732.0
766,12265,SEE,Return on Capital Employed,0.0879,0.1163,0.1478,0.3452,0.1905,0.121,0.1737,0.2131,0.2158,0.128,,SEE,Materials,306.5,SEE,0.0,0.039399335804820024,0.07015106627842517,387.5,620.0,132.6916666666667,366.5
767,12281,SEIC,Return on Capital Employed,0.3708,0.3672,0.3669,0.3534,0.3669,0.3402,0.3077,0.3463,0.3072,0.2747,,SEIC,Financials,74.0,SEIC,-0.009404242424691917,0.749255572537483,0.031205834390382846,663.0,287.0,143.3,437.0
768,12297,SHW,Return on Capital Employed,0.4371,0.4413,0.4459,0.1096,0.1164,0.1459,0.1807,0.1728,0.1782,0.216,,SHW,Materials,134.0,SHW,-0.03002606060748655,0.4246938842391115,0.1323388412371818,784.0,789.0,196.58333333333334,666.0
769,12313,SIRI,Return on Capital Employed,0.1814,0.2146,0.2667,0.2923,0.3297,0.202,0.115,0.2661,0.2879,0.2715,,SIRI,Communication Services,76.0,SIRI,0.0,0.03628191169220252,0.06044524464339606,387.5,561.0,106.69166666666668,220.0
770,12329,SITE,Return on Capital Employed,0.1021,0.1141,0.1328,0.1387,0.1211,0.1103,0.1355,0.1957,0.1687,0.1112,,SITE,Industrials,361.0,SITE,0.004595151515365538,0.22656864155132506,0.027728534039865867,174.0,241.0,80.05,134.5
771,12345,SJM,Return on Capital Employed,0.1136,0.038,0.0778,0.0754,0.0726,0.0633,0.079,0.1005,0.0712,0.011,0.0751,SJM,Consumer Staples,801.0,SJM,0.0,0.13299186824569476,0.027494952264006573,387.5,239.0,163.09166666666667,529.0
772,12361,SKX,Return on Capital Employed,0.1622,0.2138,0.1821,0.1556,0.1503,0.1212,0.0372,0.1012,0.0744,0.1222,,SKX,Consumer Discretionary,326.0,SKX,-0.012876363636976572,0.5589644066863217,0.049468430336933066,699.0,465.0,184.0,616.0
773,12377,SLGN,Return on Capital Employed,0.13,0.1247,0.131,0.0922,0.1116,0.0908,0.0954,0.0915,0.1003,0.1124,,SLGN,Materials,357.0,SLGN,-0.0032600000001597783,0.37151740961504487,0.01536225569374498,575.0,125.0,147.36666666666667,464.0
774,12393,SMAR,Return on Capital Employed,,,-0.679,-1.2509,-1.3102,-0.3021,-0.1698,-0.1966,-0.302,-0.4139,-0.1498,SMAR,Information Technology,931.0,SMAR,,,0.43162933153777905,,912.0,,
775,12409,SPG,Return on Capital Employed,0.0896,0.0991,0.0956,0.094,0.1183,0.1033,0.0602,0.1041,0.1001,0.0304,,SPG,Real Estate,727.5,SPG,-0.0036345454547159137,0.1864109847108043,0.02417916665230628,584.0,205.0,190.0666666666667,640.0
776,12425,SRE,Return on Capital Employed,0.0582,0.0616,0.0553,0.05,0.039,0.0497,0.043,0.0229,0.0349,0.0684,,SRE,Utilities,537.5,SRE,0.0,0.12958567892481743,0.012930815906198649,387.5,90.0,129.29166666666666,345.0
777,12441,ST,Return on Capital Employed,0.0812,0.0627,0.0861,0.0935,0.1104,0.0885,0.0475,-22.9993,0.076,0.0292,,ST,Industrials,735.5,ST,0.0,0.08503769437098796,6.9223290547040595,387.5,932.0,191.1916666666667,645.0
778,12457,SWAV,Return on Capital Employed,,,,-0.5575,-0.9231,-0.241,-0.2613,-0.0263,0.2106,0.1234,,SWAV,Health Care,322.0,SWAV,,,0.3681325205045885,,903.0,,
779,12473,SWKS,Return on Capital Employed,0.2114,0.3164,0.2853,0.2998,0.2976,0.2331,0.2141,0.214,0.1991,0.155,,SWKS,Information Technology,230.0,SWKS,-0.012162424242996805,0.47252968174397814,0.05081975600098843,694.0,479.0,174.18333333333337,571.0
780,12489,LUV,Return on Capital Employed,0.136,0.2567,0.2203,0.1821,0.1776,0.1794,-0.1456,0.0647,0.0412,0.0359,,LUV,Industrials,700.5,LUV,-0.025264848486041807,0.41687766084078104,0.11239302513946317,776.0,758.0,250.2166666666667,794.0
781,12505,SBUX,Return on Capital Employed,0.418,0.4517,0.4374,0.4347,0.3221,0.3679,0.0729,0.2507,0.2503,0.2961,,SBUX,Consumer Discretionary,62.0,SBUX,-0.027151515152818363,0.4810122130502138,0.11244573624642243,779.0,759.0,186.9666666666667,625.0
782,12521,SCCO,Return on Capital Employed,0.2198,0.1216,0.1277,0.2085,0.2166,0.1856,0.2035,0.3772,0.2862,0.2817,,SCCO,Materials,68.0,SCCO,0.017641212122028533,0.48791581457176647,0.07254090156594416,72.0,634.0,51.699999999999996,36.0
783,12537,SHC,Return on Capital Employed,,,,,0.0653,0.0638,0.0673,0.095,-0.0701,0.0938,,SHC,Health Care,429.0,SHC,,,0.0563519717687165,,518.0,,
784,12553,SNOW,Return on Capital Employed,,,,,,-0.2861,-0.5829,-0.1046,-0.1361,-0.1295,-0.1543,SNOW,Information Technology,900.0,SNOW,,,0.17929691129520328,,843.0,,
785,12569,SO,Return on Capital Employed,0.0623,0.0644,0.0492,0.0279,0.0442,0.0781,0.0482,0.0387,0.0533,0.055,,SO,Utilities,606.5,SO,0.0,0.017280376230745076,0.013388058111615739,387.5,99.0,136.64166666666668,401.0
786,12585,SOFI,Return on Capital Employed,,,,,3.6993,0.0054,-0.0177,-0.0436,-0.0069,0.0163,,SOFI,Financials,785.0,SOFI,,,1.382241691359848,,927.0,,
787,12601,SOLV,Return on Capital Employed,,,,,,,,0.1486,0.1378,0.0722,,SOLV,Health Care,523.0,SOLV,,,0.03375888360450065,,324.0,,
788,12617,SON,Return on Capital Employed,0.1212,0.1267,0.1611,0.1053,0.1276,0.12,0.0883,-0.0286,0.1283,0.1245,,SON,Materials,318.5,SON,0.0,0.11982951449732038,0.04858790384447552,387.5,458.0,125.79166666666667,323.0
789,12633,SPB,Return on Capital Employed,0.0146,-0.0018,0.0069,0.0553,0.0894,0.0069,0.0752,0.0252,0.002,0.4166,,SPB,Consumer Staples,23.0,SPB,0.022504848485909754,0.2910527955732968,0.11981665201465114,50.0,775.0,50.21666666666667,25.0
790,12649,SPOT,Return on Capital Employed,,-0.8854,-0.6023,-0.9856,0.1878,0.0753,-0.0581,0.0862,-0.0757,-0.1071,,SPOT,Communication Services,892.0,SPOT,,,0.4170844305679873,,911.0,,
791,12665,SPR,Return on Capital Employed,0.0899,0.1996,0.1862,0.1581,0.2061,0.1291,-0.1334,-0.0533,-0.0626,-0.0568,,SPR,Industrials,868.0,SPR,-0.03214969697122463,0.5663294215808866,0.12270698798357003,788.0,781.0,270.31666666666666,804.0
792,12681,SSNC,Return on Capital Employed,0.097,0.026,0.0568,0.0766,0.028,0.0671,0.0749,0.0918,0.0819,0.093,,SSNC,Information Technology,434.0,SSNC,0.003420000000161537,0.16579068224728288,0.024125316578233746,189.0,204.0,88.25,155.0
793,12697,SSRM,Return on Capital Employed,-0.1022,-0.1421,0.0688,0.0598,0.0197,0.0747,0.0425,0.0757,0.0489,-0.0335,,SSRM,Materials,855.5,SSRM,0.012078181818752927,0.22000783220378917,0.07396213963914242,99.0,639.0,135.64999999999998,389.0
794,12713,STAG,Return on Capital Employed,0.0302,0.0218,0.0569,0.049,0.0702,0.0267,0.0599,0.0478,0.0442,0.0565,,STAG,Real Estate,597.5,STAG,0.0020436363637310944,0.15450048378623138,0.014933639877806082,203.0,122.0,103.06666666666666,205.0
795,12729,STLD,Return on Capital Employed,0.0569,-0.0129,0.1282,0.1798,0.2616,0.137,0.0975,0.4109,0.4202,0.2618,,STLD,Materials,84.0,STLD,0.035865454547148984,0.5703196905687298,0.13640934718706046,28.0,795.0,53.28333333333333,44.0
796,12745,STT,Return on Capital Employed,0.0948,0.0827,0.0788,0.104,0.1113,0.0173,0.0105,0.0101,0.0165,0.0297,,STT,Financials,731.0,STT,-0.010710909091411067,0.5906168590252141,0.04003136395378004,675.0,390.0,216.35000000000002,736.0
797,12761,STWD,Return on Capital Employed,0.0796,0.07,0.0564,0.0613,0.0547,0.0135,0.0097,0.011,0.021,0.0283,,STWD,Financials,740.5,STWD,-0.007440606060959348,0.7177967407897607,0.02522519573759538,640.0,218.0,202.28333333333333,689.0
798,12777,SWK,Return on Capital Employed,0.0917,0.105,0.1105,0.1188,0.0874,0.0865,0.0788,0.0991,0.0205,0.0092,,SWK,Industrials,804.5,SWK,-0.009163030303462563,0.5673929539085516,0.03494009874055882,661.0,336.0,218.4333333333333,743.0
799,12793,SWN,Return on Capital Employed,0.1574,-0.8787,-0.4298,0.1614,0.1337,0.0929,-0.6295,0.0126,0.2193,0.1405,,SWN,Energy,264.0,SWN,0.0,0.11684374485278448,0.3734104304917044,387.5,904.0,142.64166666666668,433.0
800,12809,FTI,Return on Capital Employed,0.0985,0.0364,0.0883,0.0556,-0.0727,-0.1259,-0.3627,0.0553,0.036,0.0642,,FTI,Energy,561.0,FTI,0.0,0.053183061859677694,0.13470919790422628,387.5,792.0,166.74166666666667,540.0
801,12825,RUN,Return on Capital Employed,-0.0299,-0.0001,0.0544,0.0632,0.0383,-0.0426,-0.0339,-0.0416,-0.0222,-0.0508,,RUN,Industrials,864.0,RUN,-0.007242424242766457,0.25978510021293133,0.040813497767282825,638.0,393.0,223.01666666666668,758.0
802,12841,SF,Return on Capital Employed,0.1086,0.0538,0.0511,0.0724,0.0308,0.0352,0.0296,0.0351,0.0302,0.0224,,SF,Financials,760.0,SF,-0.006939393939720806,0.6370595973389745,0.02497229665048852,630.0,213.0,202.15,687.0
803,12857,SNPS,Return on Capital Employed,0.0809,0.082,0.0945,0.1032,0.0938,0.1198,0.1094,0.1278,0.1691,0.1789,,SNPS,Information Technology,182.0,SNPS,0.010320000000486213,0.8383884068989761,0.03237308141033226,119.0,304.0,55.21666666666667,52.0
804,12873,SNV,Return on Capital Employed,0.0152,0.0166,0.0472,0.058,0.0232,0.0263,0.0143,0.0194,0.021,0.0524,,SNV,Financials,624.0,SNV,0.0,0.01189897622363767,0.01573494200815497,387.5,128.0,139.84166666666667,418.0
805,12889,SNX,Return on Capital Employed,0.1554,0.1399,0.1402,0.1395,0.0823,0.119,0.0657,0.0465,0.0789,0.085,,SNX,Information Technology,465.0,SNX,-0.010386666667160661,0.6874902995419065,0.03598072261642337,673.0,351.0,187.43333333333337,627.0
806,12905,STE,Return on Capital Employed,0.1269,0.1255,0.0432,0.0503,0.0843,0.0897,0.1095,0.0926,0.0385,0.0269,0.0663,STE,Health Care,749.0,STE,-0.006539393939706822,0.2898037969442344,0.03489092145530123,621.0,335.0,205.5,703.0
807,12921,SUI,Return on Capital Employed,0.0361,0.0649,0.026,0.0336,0.0376,0.0412,0.0277,0.0421,0.0297,0.0097,,SUI,Real Estate,803.0,SUI,-0.0025309090910282583,0.2943927448725049,0.013397999850723987,566.0,100.0,189.0666666666667,635.0
808,12937,SYF,Return on Capital Employed,0.0591,0.0581,0.0558,0.0514,0.0536,0.0716,0.0378,0.0721,0.0545,0.0584,,SYF,Financials,588.5,SYF,0.0,0.002584594608795121,0.009313560006785803,387.5,53.0,132.54166666666666,365.0
809,12953,SYK,Return on Capital Employed,0.0875,0.1291,0.1074,0.1092,0.1051,0.1106,0.0775,0.087,0.0929,0.1259,,SYK,Health Care,313.0,SYK,0.0,0.011633625548055804,0.01604249357176122,387.5,132.0,108.94166666666668,232.0
810,12969,SYY,Return on Capital Employed,0.1817,0.147,0.1415,0.1774,0.2048,0.1995,0.0441,0.1039,0.1778,0.1969,0.2023,SYY,Consumer Staples,154.0,SYY,0.0,0.007624313651039771,0.048006399573390215,387.5,452.0,109.04166666666669,234.0
